Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date,Revenue_per_Unit,Cluster
ORD1049,CUS3450,B2C,Selters,Water,0.46,8,0.0,3.68,Thüringen,2021-04-14,0.46,0
ORD1050,CUS2179,B2C,Rauch Multivitamin,Juices,2.45,12,0.0,29.4,Berlin,2023-06-14,2.4499999999999997,0
ORD1050,CUS2179,B2C,Schwip Schwap,Soft Drinks,1.27,15,0.0,19.05,Berlin,2023-06-14,1.27,0
ORD1050,CUS2179,B2C,Club Mate,Soft Drinks,2.26,11,0.0,24.86,Berlin,2023-06-14,2.26,0
ORD1051,CUS1490,B2B,Havana Club,Alcoholic Beverages,18.61,2,0.05,35.36,Hamburg,2021-01-27,17.68,0
ORD1052,CUS9004,B2B,Rauch Multivitamin,Juices,1.9,57,0.1,97.47,Schleswig-Holstein,2023-01-23,1.71,0
ORD1052,CUS9004,B2B,Selters,Water,0.41,10,0.05,3.89,Schleswig-Holstein,2023-01-23,0.389,0
ORD1053,CUS5843,B2C,Mezzo Mix,Soft Drinks,0.61,11,0.0,6.71,Baden-Württemberg,2022-07-27,0.61,0
ORD1053,CUS5843,B2C,Havana Club,Alcoholic Beverages,12.96,1,0.0,12.96,Baden-Württemberg,2022-07-27,12.96,0
ORD1053,CUS5843,B2C,Rauch Multivitamin,Juices,2.38,5,0.0,11.9,Baden-Württemberg,2022-07-27,2.38,0
ORD1053,CUS5843,B2C,Cranberry Juice,Juices,3.56,3,0.0,10.68,Baden-Württemberg,2022-07-27,3.56,0
ORD1053,CUS5843,B2C,Volvic,Water,0.57,10,0.0,5.7,Baden-Württemberg,2022-07-27,0.5700000000000001,0
ORD1054,CUS5702,B2B,Selters,Water,0.99,87,0.15,73.21,Mecklenburg-Vorpommern,2021-07-01,0.8414942528735632,0
ORD1054,CUS5702,B2B,Gerolsteiner,Water,0.83,73,0.1,54.53,Mecklenburg-Vorpommern,2021-07-01,0.746986301369863,0
ORD1055,CUS8739,B2C,Fritz-Kola,Soft Drinks,2.12,4,0.0,8.48,Berlin,2023-12-06,2.12,0
ORD1055,CUS8739,B2C,Warsteiner,Alcoholic Beverages,1.08,8,0.0,8.64,Berlin,2023-12-06,1.08,0
ORD1055,CUS8739,B2C,San Pellegrino,Water,0.91,5,0.0,4.55,Berlin,2023-12-06,0.9099999999999999,0
ORD1055,CUS8739,B2C,Selters,Water,0.49,10,0.0,4.9,Berlin,2023-12-06,0.49000000000000005,0
ORD1056,CUS8139,B2C,Mango Juice,Juices,3.21,8,0.0,25.68,Saarland,2022-08-16,3.21,0
ORD1056,CUS8139,B2C,Sauvignon Blanc,Alcoholic Beverages,8.83,6,0.0,52.98,Saarland,2022-08-16,8.83,0
ORD1056,CUS8139,B2C,Granini Apple,Juices,1.64,6,0.0,9.84,Saarland,2022-08-16,1.64,0
ORD1056,CUS8139,B2C,Fanta,Soft Drinks,1.19,11,0.0,13.09,Saarland,2022-08-16,1.19,0
ORD1056,CUS8139,B2C,Rauch Multivitamin,Juices,2.38,1,0.0,2.38,Saarland,2022-08-16,2.38,0
ORD1057,CUS6034,B2C,Hohes C Orange,Juices,1.86,9,0.0,16.74,Rheinland-Pfalz,2023-05-05,1.8599999999999999,0
ORD1057,CUS6034,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,5,0.0,42.7,Rheinland-Pfalz,2023-05-05,8.540000000000001,0
ORD1057,CUS6034,B2C,Tomato Juice,Juices,3.43,13,0.0,44.59,Rheinland-Pfalz,2023-05-05,3.43,0
ORD1057,CUS6034,B2C,Selters,Water,0.49,7,0.0,3.43,Rheinland-Pfalz,2023-05-05,0.49000000000000005,0
ORD1058,CUS5499,B2B,Granini Apple,Juices,1.96,6,0.05,11.17,Thüringen,2022-09-10,1.8616666666666666,0
ORD1058,CUS5499,B2B,Apollinaris,Water,0.49,20,0.05,9.31,Thüringen,2022-09-10,0.4655,0
ORD1058,CUS5499,B2B,Sprite,Soft Drinks,0.86,23,0.05,18.79,Thüringen,2022-09-10,0.8169565217391304,0
ORD1058,CUS5499,B2B,Erdinger Weißbier,Alcoholic Beverages,1.92,44,0.05,80.26,Thüringen,2022-09-10,1.8240909090909092,0
ORD1058,CUS5499,B2B,Tanqueray,Alcoholic Beverages,19.96,26,0.05,493.01,Thüringen,2022-09-10,18.961923076923078,1
ORD1060,CUS8408,B2C,Rauch Multivitamin,Juices,2.38,6,0.0,14.28,Sachsen-Anhalt,2022-10-18,2.38,0
ORD1060,CUS8408,B2C,Selters,Water,0.47,14,0.0,6.58,Sachsen-Anhalt,2022-10-18,0.47000000000000003,0
ORD1061,CUS2237,B2B,Evian,Water,0.85,17,0.1,13.0,Berlin,2022-05-17,0.7647058823529411,0
ORD1061,CUS2237,B2B,Volvic Touch,Water,1.06,15,0.05,15.1,Berlin,2022-05-17,1.0066666666666666,0
ORD1061,CUS2237,B2B,Fritz-Kola,Soft Drinks,2.67,72,0.1,173.02,Berlin,2022-05-17,2.4030555555555555,0
ORD1061,CUS2237,B2B,Vittel,Water,1.08,86,0.1,83.59,Berlin,2022-05-17,0.9719767441860465,0
ORD1061,CUS2237,B2B,Hohes C Orange,Juices,3.11,77,0.1,215.52,Berlin,2022-05-17,2.798961038961039,0
ORD1062,CUS1289,B2C,Volvic,Water,0.58,11,0.0,6.38,Berlin,2023-11-18,0.58,0
ORD1062,CUS1289,B2C,Monster,Soft Drinks,3.31,13,0.0,43.03,Berlin,2023-11-18,3.31,0
ORD1062,CUS1289,B2C,Cranberry Juice,Juices,3.67,13,0.0,47.71,Berlin,2023-11-18,3.67,0
ORD1063,CUS479,B2C,Merlot,Alcoholic Beverages,4.22,14,0.0,59.08,Hamburg,2021-10-28,4.22,0
ORD1064,CUS4672,B2B,Sprite,Soft Drinks,0.77,43,0.05,31.45,Mecklenburg-Vorpommern,2021-06-14,0.7313953488372092,0
ORD1065,CUS5397,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,5,0.0,42.7,Hessen,2023-12-24,8.540000000000001,0
ORD1066,CUS7133,B2C,Gerolsteiner,Water,1.07,1,0.0,1.07,Hamburg,2023-05-17,1.07,0
ORD1066,CUS7133,B2C,Evian,Water,1.31,6,0.0,7.86,Hamburg,2023-05-17,1.31,0
ORD1066,CUS7133,B2C,Rockstar,Soft Drinks,2.34,15,0.0,35.1,Hamburg,2023-05-17,2.3400000000000003,0
ORD1066,CUS7133,B2C,Tomato Juice,Juices,3.43,10,0.0,34.3,Hamburg,2023-05-17,3.4299999999999997,0
ORD1066,CUS7133,B2C,Riesling,Alcoholic Beverages,4.32,14,0.0,60.48,Hamburg,2023-05-17,4.319999999999999,0
ORD1067,CUS6301,B2C,Rauch Multivitamin,Juices,2.31,15,0.0,34.65,Brandenburg,2021-05-02,2.31,0
ORD1067,CUS6301,B2C,Beck's,Alcoholic Beverages,1.33,4,0.0,5.32,Brandenburg,2021-05-02,1.33,0
ORD1067,CUS6301,B2C,Granini Apple,Juices,1.59,14,0.0,22.26,Brandenburg,2021-05-02,1.59,0
ORD1067,CUS6301,B2C,Jever,Alcoholic Beverages,1.88,9,0.0,16.92,Brandenburg,2021-05-02,1.8800000000000001,0
ORD1068,CUS1704,B2C,Monster,Soft Drinks,3.31,2,0.0,6.62,Bremen,2023-09-28,3.31,0
ORD1068,CUS1704,B2C,Mountain Dew,Soft Drinks,0.99,9,0.0,8.91,Bremen,2023-09-28,0.99,0
ORD1068,CUS1704,B2C,Chardonnay,Alcoholic Beverages,5.03,8,0.0,40.24,Bremen,2023-09-28,5.03,0
ORD1069,CUS1940,B2C,Rauch Multivitamin,Juices,2.45,15,0.0,36.75,Baden-Württemberg,2023-06-30,2.45,0
ORD1070,CUS5308,B2C,Warsteiner,Alcoholic Beverages,1.02,6,0.0,6.12,Hamburg,2021-01-07,1.02,0
ORD1070,CUS5308,B2C,Apollinaris,Water,0.93,6,0.0,5.58,Hamburg,2021-01-07,0.93,0
ORD1070,CUS5308,B2C,Rockstar,Soft Drinks,2.21,3,0.0,6.63,Hamburg,2021-01-07,2.21,0
ORD1071,CUS190,B2B,Volvic Touch,Water,0.78,9,0.05,6.67,Bayern,2021-08-07,0.741111111111111,0
ORD1072,CUS3549,B2C,Cranberry Juice,Juices,3.46,11,0.0,38.06,Sachsen-Anhalt,2021-04-02,3.4600000000000004,0
ORD1073,CUS765,B2C,Red Bull,Soft Drinks,2.22,9,0.0,19.98,Thüringen,2021-06-30,2.22,0
ORD1074,CUS655,B2B,Sprite,Soft Drinks,0.56,29,0.05,15.43,Sachsen-Anhalt,2022-07-19,0.5320689655172414,0
ORD1074,CUS655,B2B,Rockstar,Soft Drinks,2.84,60,0.05,161.88,Sachsen-Anhalt,2022-07-19,2.698,0
ORD1074,CUS655,B2B,Bacardi,Alcoholic Beverages,30.07,57,0.05,1628.29,Sachsen-Anhalt,2022-07-19,28.566491228070173,1
ORD1074,CUS655,B2B,Volvic Touch,Water,2.25,30,0.1,60.75,Sachsen-Anhalt,2022-07-19,2.025,0
ORD1074,CUS655,B2B,Club Mate,Soft Drinks,2.49,95,0.1,212.9,Sachsen-Anhalt,2022-07-19,2.2410526315789476,0
ORD1075,CUS3410,B2B,Granini Apple,Juices,2.2,83,0.05,173.47,Hamburg,2023-03-08,2.09,0
ORD1075,CUS3410,B2B,Monster,Soft Drinks,2.07,3,0.05,5.9,Hamburg,2023-03-08,1.9666666666666668,0
ORD1075,CUS3410,B2B,Vittel,Water,0.42,59,0.1,22.3,Hamburg,2023-03-08,0.3779661016949153,0
ORD1075,CUS3410,B2B,Mango Juice,Juices,3.39,88,0.1,268.49,Hamburg,2023-03-08,3.0510227272727275,0
ORD1076,CUS7416,B2B,Warsteiner,Alcoholic Beverages,1.88,78,0.1,131.98,Thüringen,2021-01-04,1.6920512820512819,0
ORD1076,CUS7416,B2B,Tomato Juice,Juices,1.58,61,0.05,91.56,Thüringen,2021-01-04,1.5009836065573772,0
ORD1076,CUS7416,B2B,Sauvignon Blanc,Alcoholic Beverages,6.6,40,0.1,237.6,Thüringen,2021-01-04,5.9399999999999995,0
ORD1077,CUS7202,B2C,Monster,Soft Drinks,3.12,12,0.0,37.44,Schleswig-Holstein,2021-03-24,3.1199999999999997,0
ORD1077,CUS7202,B2C,Evian,Water,1.23,7,0.0,8.61,Schleswig-Holstein,2021-03-24,1.23,0
ORD1078,CUS3692,B2C,Hohes C Orange,Juices,1.75,13,0.0,22.75,Baden-Württemberg,2021-04-05,1.75,0
ORD1078,CUS3692,B2C,Schwip Schwap,Soft Drinks,1.2,6,0.0,7.2,Baden-Württemberg,2021-04-05,1.2,0
ORD1078,CUS3692,B2C,Rauch Multivitamin,Juices,2.31,14,0.0,32.34,Baden-Württemberg,2021-04-05,2.31,0
ORD1078,CUS3692,B2C,San Pellegrino,Water,0.86,8,0.0,6.88,Baden-Württemberg,2021-04-05,0.86,0
ORD1079,CUS3637,B2C,Mango Juice,Juices,3.31,6,0.0,19.86,Nordrhein-Westfalen,2023-06-19,3.31,0
ORD1079,CUS3637,B2C,San Pellegrino,Water,0.91,14,0.0,12.74,Nordrhein-Westfalen,2023-06-19,0.91,0
ORD1080,CUS3036,B2C,Chardonnay,Alcoholic Beverages,5.03,1,0.0,5.03,Baden-Württemberg,2023-08-03,5.03,0
ORD1080,CUS3036,B2C,Selters,Water,0.49,13,0.0,6.37,Baden-Württemberg,2023-08-03,0.49,0
ORD1081,CUS9171,B2C,Volvic Touch,Water,1.38,2,0.0,2.76,Nordrhein-Westfalen,2021-12-13,1.38,0
ORD1081,CUS9171,B2C,Granini Apple,Juices,1.59,5,0.0,7.95,Nordrhein-Westfalen,2021-12-13,1.59,0
ORD1082,CUS5231,B2C,Rauch Multivitamin,Juices,2.45,13,0.0,31.85,Baden-Württemberg,2023-01-02,2.45,0
ORD1082,CUS5231,B2C,Selters,Water,0.49,6,0.0,2.94,Baden-Württemberg,2023-01-02,0.49,0
ORD1082,CUS5231,B2C,Club Mate,Soft Drinks,2.26,12,0.0,27.12,Baden-Württemberg,2023-01-02,2.2600000000000002,0
ORD1082,CUS5231,B2C,Bacardi,Alcoholic Beverages,14.26,15,0.0,213.9,Baden-Württemberg,2023-01-02,14.26,0
ORD1083,CUS1614,B2C,Schwip Schwap,Soft Drinks,1.27,2,0.0,2.54,Schleswig-Holstein,2023-10-22,1.27,0
ORD1083,CUS1614,B2C,Erdinger Weißbier,Alcoholic Beverages,2.04,8,0.0,16.32,Schleswig-Holstein,2023-10-22,2.04,0
ORD1083,CUS1614,B2C,Krombacher,Alcoholic Beverages,1.63,7,0.0,11.41,Schleswig-Holstein,2023-10-22,1.6300000000000001,0
ORD1083,CUS1614,B2C,Riesling,Alcoholic Beverages,4.32,15,0.0,64.8,Schleswig-Holstein,2023-10-22,4.319999999999999,0
ORD1084,CUS8117,B2C,Fritz-Kola,Soft Drinks,2.12,1,0.0,2.12,Bayern,2023-06-13,2.12,0
ORD1084,CUS8117,B2C,Evian,Water,1.31,3,0.0,3.93,Bayern,2023-06-13,1.31,0
ORD1085,CUS9204,B2C,Mango Juice,Juices,3.21,13,0.0,41.73,Baden-Württemberg,2022-08-05,3.21,0
ORD1085,CUS9204,B2C,Mountain Dew,Soft Drinks,0.96,8,0.0,7.68,Baden-Württemberg,2022-08-05,0.96,0
ORD1085,CUS9204,B2C,Bacardi,Alcoholic Beverages,13.84,1,0.0,13.84,Baden-Württemberg,2022-08-05,13.84,0
ORD1086,CUS5977,B2C,Rockstar,Soft Drinks,2.27,10,0.0,22.7,Hessen,2022-03-23,2.27,0
ORD1087,CUS7563,B2C,Cranberry Juice,Juices,3.67,5,0.0,18.35,Mecklenburg-Vorpommern,2023-07-27,3.6700000000000004,0
ORD1087,CUS7563,B2C,Volvic Touch,Water,1.46,7,0.0,10.22,Mecklenburg-Vorpommern,2023-07-27,1.4600000000000002,0
ORD1087,CUS7563,B2C,San Pellegrino,Water,0.91,7,0.0,6.37,Mecklenburg-Vorpommern,2023-07-27,0.91,0
ORD1087,CUS7563,B2C,Selters,Water,0.49,6,0.0,2.94,Mecklenburg-Vorpommern,2023-07-27,0.49,0
ORD1088,CUS554,B2B,Mango Juice,Juices,3.34,27,0.05,85.67,Niedersachsen,2023-08-14,3.172962962962963,0
ORD1088,CUS554,B2B,Club Mate,Soft Drinks,2.22,82,0.05,172.94,Niedersachsen,2023-08-14,2.1090243902439023,0
ORD1088,CUS554,B2B,Pepsi,Soft Drinks,1.3,58,0.05,71.63,Niedersachsen,2023-08-14,1.2349999999999999,0
ORD1089,CUS8231,B2B,Pepsi,Soft Drinks,0.81,73,0.1,53.22,Hamburg,2023-09-08,0.729041095890411,0
ORD1089,CUS8231,B2B,Fritz-Kola,Soft Drinks,2.56,43,0.05,104.58,Hamburg,2023-09-08,2.432093023255814,0
ORD1089,CUS8231,B2B,Mango Juice,Juices,2.83,46,0.1,117.16,Hamburg,2023-09-08,2.5469565217391303,0
ORD1090,CUS8781,B2C,Jever,Alcoholic Beverages,1.99,15,0.0,29.85,Mecklenburg-Vorpommern,2023-04-07,1.99,0
ORD1090,CUS8781,B2C,Pepsi,Soft Drinks,1.58,11,0.0,17.38,Mecklenburg-Vorpommern,2023-04-07,1.5799999999999998,0
ORD1090,CUS8781,B2C,Mango Juice,Juices,3.31,9,0.0,29.79,Mecklenburg-Vorpommern,2023-04-07,3.31,0
ORD1091,CUS7009,B2B,Havana Club,Alcoholic Beverages,13.44,28,0.05,357.5,Rheinland-Pfalz,2021-06-06,12.767857142857142,0
ORD1091,CUS7009,B2B,Monster,Soft Drinks,3.09,80,0.1,222.48,Rheinland-Pfalz,2021-06-06,2.7809999999999997,0
ORD1092,CUS9127,B2C,Rauch Multivitamin,Juices,2.45,6,0.0,14.7,Niedersachsen,2023-09-15,2.4499999999999997,0
ORD1092,CUS9127,B2C,Evian,Water,1.31,3,0.0,3.93,Niedersachsen,2023-09-15,1.31,0
ORD1092,CUS9127,B2C,Fanta,Soft Drinks,1.23,10,0.0,12.3,Niedersachsen,2023-09-15,1.23,0
ORD1092,CUS9127,B2C,Vio Wasser,Water,1.71,7,0.0,11.97,Niedersachsen,2023-09-15,1.7100000000000002,0
ORD1092,CUS9127,B2C,Volvic Touch,Water,1.46,2,0.0,2.92,Niedersachsen,2023-09-15,1.46,0
ORD1093,CUS126,B2C,Cranberry Juice,Juices,3.67,6,0.0,22.02,Sachsen,2023-05-14,3.67,0
ORD1093,CUS126,B2C,Tomato Juice,Juices,3.43,14,0.0,48.02,Sachsen,2023-05-14,3.43,0
ORD1094,CUS2670,B2B,Sprite,Soft Drinks,1.21,95,0.1,103.46,Hamburg,2022-02-15,1.0890526315789473,0
ORD1094,CUS2670,B2B,Cranberry Juice,Juices,3.04,49,0.05,141.51,Hamburg,2022-02-15,2.8879591836734693,0
ORD1095,CUS352,B2C,Rauch Multivitamin,Juices,2.31,10,0.0,23.1,Rheinland-Pfalz,2021-04-07,2.31,0
ORD1095,CUS352,B2C,Hohes C Orange,Juices,1.75,13,0.0,22.75,Rheinland-Pfalz,2021-04-07,1.75,0
ORD1095,CUS352,B2C,Mango Juice,Juices,3.12,11,0.0,34.32,Rheinland-Pfalz,2021-04-07,3.12,0
ORD1095,CUS352,B2C,Fritz-Kola,Soft Drinks,1.99,13,0.0,25.87,Rheinland-Pfalz,2021-04-07,1.99,0
ORD1096,CUS6167,B2C,Monster,Soft Drinks,3.12,1,0.0,3.12,Saarland,2021-09-23,3.12,0
ORD1096,CUS6167,B2C,Cranberry Juice,Juices,3.46,1,0.0,3.46,Saarland,2021-09-23,3.46,0
ORD1096,CUS6167,B2C,Rockstar,Soft Drinks,2.21,7,0.0,15.47,Saarland,2021-09-23,2.21,0
ORD1096,CUS6167,B2C,Schwip Schwap,Soft Drinks,1.2,2,0.0,2.4,Saarland,2021-09-23,1.2,0
ORD1096,CUS6167,B2C,Hohes C Orange,Juices,1.75,4,0.0,7.0,Saarland,2021-09-23,1.75,0
ORD1097,CUS3736,B2C,Vio Wasser,Water,1.66,8,0.0,13.28,Berlin,2022-11-19,1.66,0
ORD1098,CUS2133,B2C,Sprite,Soft Drinks,0.55,3,0.0,1.65,Berlin,2022-05-06,0.5499999999999999,0
ORD1098,CUS2133,B2C,Rauch Multivitamin,Juices,2.38,10,0.0,23.8,Berlin,2022-05-06,2.38,0
ORD1098,CUS2133,B2C,Sauvignon Blanc,Alcoholic Beverages,8.83,14,0.0,123.62,Berlin,2022-05-06,8.83,0
ORD1098,CUS2133,B2C,San Pellegrino,Water,0.89,12,0.0,10.68,Berlin,2022-05-06,0.89,0
ORD1098,CUS2133,B2C,Gerolsteiner,Water,1.04,3,0.0,3.12,Berlin,2022-05-06,1.04,0
ORD1099,CUS8605,B2B,Fanta,Soft Drinks,0.65,32,0.05,19.76,Bayern,2021-12-26,0.6175,0
ORD1099,CUS8605,B2B,Red Bull,Soft Drinks,2.06,32,0.05,62.62,Bayern,2021-12-26,1.956875,0
ORD1099,CUS8605,B2B,Sprite,Soft Drinks,0.91,77,0.05,66.57,Bayern,2021-12-26,0.8645454545454545,0
ORD1100,CUS3133,B2B,Schwip Schwap,Soft Drinks,0.96,94,0.1,81.22,Bremen,2022-04-19,0.8640425531914894,0
ORD1100,CUS3133,B2B,Tomato Juice,Juices,3.07,77,0.1,212.75,Bremen,2022-04-19,2.762987012987013,0
ORD1101,CUS5114,B2B,Volvic,Water,0.61,91,0.1,49.96,Hamburg,2021-03-03,0.549010989010989,0
ORD1101,CUS5114,B2B,Selters,Water,1.26,100,0.1,113.4,Hamburg,2021-03-03,1.1340000000000001,0
ORD1102,CUS472,B2B,Sprite,Soft Drinks,0.7,13,0.05,8.64,Sachsen-Anhalt,2022-06-06,0.6646153846153846,0
ORD1103,CUS6272,B2B,Passion Fruit Juice,Juices,4.12,78,0.05,305.29,Brandenburg,2021-07-19,3.913974358974359,0
ORD1103,CUS6272,B2B,Tomato Juice,Juices,3.0,68,0.15,173.4,Brandenburg,2021-07-19,2.5500000000000003,0
ORD1103,CUS6272,B2B,Mango Juice,Juices,3.12,61,0.1,171.29,Brandenburg,2021-07-19,2.8080327868852457,0
ORD1103,CUS6272,B2B,Monster,Soft Drinks,1.87,39,0.1,65.64,Brandenburg,2021-07-19,1.6830769230769231,0
ORD1104,CUS1614,B2C,Passion Fruit Juice,Juices,2.93,4,0.0,11.72,Schleswig-Holstein,2021-05-27,2.93,0
ORD1104,CUS1614,B2C,Volvic Touch,Water,1.38,6,0.0,8.28,Schleswig-Holstein,2021-05-27,1.38,0
ORD1104,CUS1614,B2C,Jack Daniels,Alcoholic Beverages,48.79,2,0.0,97.58,Schleswig-Holstein,2021-05-27,48.79,1
ORD1105,CUS426,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,4,0.0,34.16,Hessen,2023-11-26,8.54,0
ORD1105,CUS426,B2C,Mezzo Mix,Soft Drinks,0.63,3,0.0,1.89,Hessen,2023-11-26,0.63,0
ORD1105,CUS426,B2C,Monster,Soft Drinks,3.31,14,0.0,46.34,Hessen,2023-11-26,3.31,0
ORD1105,CUS426,B2C,Vittel,Water,0.59,14,0.0,8.26,Hessen,2023-11-26,0.59,0
ORD1106,CUS4285,B2B,Fritz-Kola,Soft Drinks,2.1,65,0.05,129.67,Schleswig-Holstein,2023-12-01,1.9949230769230768,0
ORD1106,CUS4285,B2B,Gerolsteiner,Water,1.09,85,0.15,78.75,Schleswig-Holstein,2023-12-01,0.9264705882352942,0
ORD1106,CUS4285,B2B,Granini Apple,Juices,2.31,68,0.15,133.52,Schleswig-Holstein,2023-12-01,1.963529411764706,0
ORD1107,CUS3071,B2C,Rauch Multivitamin,Juices,2.38,8,0.0,19.04,Brandenburg,2022-09-08,2.38,0
ORD1107,CUS3071,B2C,Coca-Cola,Soft Drinks,1.07,3,0.0,3.21,Brandenburg,2022-09-08,1.07,0
ORD1107,CUS3071,B2C,Rockstar,Soft Drinks,2.27,3,0.0,6.81,Brandenburg,2022-09-08,2.27,0
ORD1107,CUS3071,B2C,Volvic Touch,Water,1.42,10,0.0,14.2,Brandenburg,2022-09-08,1.42,0
ORD1108,CUS2512,B2C,Cranberry Juice,Juices,3.67,15,0.0,55.05,Brandenburg,2023-03-03,3.67,0
ORD1108,CUS2512,B2C,Passion Fruit Juice,Juices,3.11,11,0.0,34.21,Brandenburg,2023-03-03,3.11,0
ORD1108,CUS2512,B2C,Granini Apple,Juices,1.69,14,0.0,23.66,Brandenburg,2023-03-03,1.69,0
ORD1109,CUS6808,B2C,Mango Juice,Juices,3.21,5,0.0,16.05,Hamburg,2022-11-09,3.21,0
ORD1109,CUS6808,B2C,Vittel,Water,0.58,5,0.0,2.9,Hamburg,2022-11-09,0.58,0
ORD1110,CUS9974,B2B,Gerolsteiner,Water,0.8,9,0.05,6.84,Sachsen-Anhalt,2021-07-04,0.76,0
ORD1111,CUS5965,B2C,Rauch Multivitamin,Juices,2.31,11,0.0,25.41,Hessen,2021-01-20,2.31,0
ORD1112,CUS4761,B2C,Gerolsteiner,Water,1.04,5,0.0,5.2,Bayern,2022-11-21,1.04,0
ORD1112,CUS4761,B2C,Tomato Juice,Juices,3.33,11,0.0,36.63,Bayern,2022-11-21,3.33,0
ORD1113,CUS6727,B2C,Cranberry Juice,Juices,3.67,15,0.0,55.05,Rheinland-Pfalz,2023-08-24,3.67,0
ORD1113,CUS6727,B2C,Riesling,Alcoholic Beverages,4.32,2,0.0,8.64,Rheinland-Pfalz,2023-08-24,4.32,0
ORD1113,CUS6727,B2C,Gerolsteiner,Water,1.07,3,0.0,3.21,Rheinland-Pfalz,2023-08-24,1.07,0
ORD1114,CUS7582,B2B,Granini Apple,Juices,1.3,25,0.05,30.88,Sachsen,2023-07-15,1.2351999999999999,0
ORD1114,CUS7582,B2B,Rauch Multivitamin,Juices,3.08,88,0.05,257.49,Sachsen,2023-07-15,2.9260227272727275,0
ORD1114,CUS7582,B2B,Chardonnay,Alcoholic Beverages,10.44,86,0.1,808.06,Sachsen,2023-07-15,9.396046511627906,1
ORD1115,CUS7869,B2B,Johnnie Walker,Alcoholic Beverages,25.76,27,0.05,660.74,Sachsen-Anhalt,2023-04-27,24.471851851851852,1
ORD1115,CUS7869,B2B,Erdinger Weißbier,Alcoholic Beverages,2.72,16,0.05,41.34,Sachsen-Anhalt,2023-04-27,2.58375,0
ORD1115,CUS7869,B2B,Granini Apple,Juices,1.62,4,0.05,6.16,Sachsen-Anhalt,2023-04-27,1.54,0
ORD1116,CUS9838,B2C,Coca-Cola,Soft Drinks,1.04,2,0.0,2.08,Hamburg,2021-05-30,1.04,0
ORD1116,CUS9838,B2C,Merlot,Alcoholic Beverages,4.22,15,0.0,63.3,Hamburg,2021-05-30,4.22,0
ORD1116,CUS9838,B2C,Rauch Multivitamin,Juices,2.31,9,0.0,20.79,Hamburg,2021-05-30,2.31,0
ORD1116,CUS9838,B2C,Chardonnay,Alcoholic Beverages,4.74,15,0.0,71.1,Hamburg,2021-05-30,4.739999999999999,0
ORD1117,CUS8102,B2C,Rauch Multivitamin,Juices,2.31,11,0.0,25.41,Thüringen,2021-02-01,2.31,0
ORD1117,CUS8102,B2C,Selters,Water,0.46,5,0.0,2.3,Thüringen,2021-02-01,0.45999999999999996,0
ORD1117,CUS8102,B2C,Fanta,Soft Drinks,1.16,12,0.0,13.92,Thüringen,2021-02-01,1.16,0
ORD1118,CUS310,B2C,Apollinaris,Water,0.96,9,0.0,8.64,Sachsen-Anhalt,2022-09-28,0.9600000000000001,0
ORD1118,CUS310,B2C,San Pellegrino,Water,0.89,9,0.0,8.01,Sachsen-Anhalt,2022-09-28,0.89,0
ORD1118,CUS310,B2C,Rockstar,Soft Drinks,2.27,7,0.0,15.89,Sachsen-Anhalt,2022-09-28,2.27,0
ORD1119,CUS4872,B2C,Volvic Touch,Water,1.38,3,0.0,4.14,Berlin,2021-07-21,1.38,0
ORD1119,CUS4872,B2C,Warsteiner,Alcoholic Beverages,1.02,12,0.0,12.24,Berlin,2021-07-21,1.02,0
ORD1119,CUS4872,B2C,Mezzo Mix,Soft Drinks,0.59,3,0.0,1.77,Berlin,2021-07-21,0.59,0
ORD1119,CUS4872,B2C,Schwip Schwap,Soft Drinks,1.2,8,0.0,9.6,Berlin,2021-07-21,1.2,0
ORD1120,CUS6733,B2C,Evian,Water,1.31,8,0.0,10.48,Hessen,2023-11-13,1.31,0
ORD1121,CUS9798,B2C,Tomato Juice,Juices,3.23,5,0.0,16.15,Thüringen,2021-12-08,3.2299999999999995,0
ORD1121,CUS9798,B2C,Club Mate,Soft Drinks,2.13,5,0.0,10.65,Thüringen,2021-12-08,2.13,0
ORD1121,CUS9798,B2C,Jack Daniels,Alcoholic Beverages,48.79,3,0.0,146.37,Thüringen,2021-12-08,48.79,1
ORD1122,CUS3858,B2C,Kölsch,Alcoholic Beverages,0.93,10,0.0,9.3,Saarland,2021-09-24,0.93,0
ORD1123,CUS9917,B2B,Cranberry Juice,Juices,3.69,9,0.1,29.89,Nordrhein-Westfalen,2023-11-05,3.321111111111111,0
ORD1123,CUS9917,B2B,Krombacher,Alcoholic Beverages,1.24,33,0.05,38.87,Nordrhein-Westfalen,2023-11-05,1.1778787878787877,0
ORD1123,CUS9917,B2B,Tomato Juice,Juices,2.48,93,0.15,196.04,Nordrhein-Westfalen,2023-11-05,2.107956989247312,0
ORD1123,CUS9917,B2B,Monster,Soft Drinks,3.43,81,0.15,236.16,Nordrhein-Westfalen,2023-11-05,2.9155555555555557,0
ORD1123,CUS9917,B2B,Hohes C Orange,Juices,2.21,43,0.05,90.28,Nordrhein-Westfalen,2023-11-05,2.0995348837209304,0
